Num,Name,City,City2,City3,City4,Bunnum,Roadadd,X,Y
30842,클럽아일랜드,서울특별시,중구,다동,,97,을지로3길,126.9815347,37.56760548
30843,신문화중심,서울특별시,서초구,양재동,,333-1,동산로,127.0418088,37.46974216
30844,명인관광,경기도,화성시,황계동,,152-134,태안로,127.0185975,37.21948926
30845,밀레니엄티엔에스,서울특별시,서초구,서초동,,1308-16,강남대로65길,127.0247186,37.50051021
30846,프랑스로닷컴,서울특별시,마포구,염리동,,8-44,신촌로,126.947758,37.55665418
30847,미니한옥모던,서울특별시,종로구,계동,,139-2,계동2길,126.9874061,37.57997956
30848,마루킨코리아,경기도,고양시 일산서구,대화동,,23-Feb,일산로,126.7485612,37.67488138
30849,창진고속관광,경기도,화성시,황계동,,152-132,태안로,127.0177199,37.22102717
30850,글로벌앤로컬브레인파크,서울특별시,마포구,서교동,,464-46,동교로,126.9172581,37.55503839
30851,올윈에어,서울특별시,용산구,한강로3가,,98,서빙고로,126.9668941,37.52616834
30852,대룡1924,부산광역시,기장군,장안읍,오리,113-2,대룡1길,129.2632954,35.37171336
30853,어썸비치,강원특별자치도,삼척시,근덕면,초곡리,287-1,초곡길,129.2876037,37.30942587
30854,하나트레블서비스,서울특별시,관악구,신림동,,1422-5,신림로,126.9300882,37.4847595
30855,트레블센타,서울특별시,영등포구,여의도동,,Feb-36,국제금융로6길,126.9269059,37.52078928
30857,아성고속관광,전라북도,정읍시,연지동,,343-11,서부산업도로,126.843699,35.57502219
30858,디아스타코리아,서울특별시,강남구,역삼동,,648-23,테헤란로,127.0313882,37.49954536
30859,화커국제,서울특별시,마포구,상수동,,352-4,토정로,126.9242064,37.54515766
30860,분당롯데관광,경기도,성남시 분당구,수내동,,02월 16일,황새울로200번길,127.114106,37.3773122
30861,내배낭속케렌시아,충청북도,제천시,금성면,월림리,02월 16일,산곡3길,128.1890447,37.08821082
30862,동영관광,경기도,파주시,금촌동,,324-16,금정로,126.7723949,37.76329657
30863,가산산성마을캠핑장,경상북도,칠곡군,가산면,가산리,635-1,가산로,128.5981594,36.04989121
30864,아이피티씨,서울특별시,중구,다동,,88,남대문로,126.9823035,37.56778011
30865,제주미니,제주특별자치도,제주시,일도이동,,401-13,천수동로,126.5449457,33.5080333
30866,대한관광,전라북도,정읍시,연지동,,343-42,서부산업도로,126.8440597,35.57545694
30867,골든스테어,서울특별시,중구,을지로2가,,199-40,명동7길,126.9838533,37.56472231
30868,전주관광마케팅,전라북도,전주시 완산구,서노송동,,568-88,기린대로,127.1456571,35.8263922
30870,청유그룹,서울특별시,영등포구,영등포동7가,,Oct-52,양산로,126.9046181,37.5229324
30871,스타재팬,서울특별시,마포구,도화동,,173,마포대로,126.9478077,37.54225087
30872,티티에스,서울특별시,광진구,군자동,,360-20,광나루로,127.0702286,37.54857361
30873,어울림,전라남도,화순군,화순읍,광덕리,128,충의로,126.987696,35.05588066
30874,메씨인터내셔날,서울특별시,서초구,방배동,,852-24,방배로,126.9919706,37.48982802
30875,필드스타,서울특별시,중구,태평로1가,,Jan-61,세종대로,126.9762452,37.56780746
30876,베스트투유,서울특별시,서초구,서초동,,1355-8,서운로,127.0289776,37.48527626
30877,미앤코,서울특별시,중구,태평로1가,,60-17,세종대로21길,126.9760426,37.5676263
30878,서울동방관광,서울특별시,종로구,경운동,,Apr-89,삼일대로,126.985828,37.57559224
30879,유럽나들이,제주특별자치도,제주시,노형동,,905-3,도령로,126.4833388,33.48794453
30880,축령산하늘숲길,전라남도,장성군,서삼면,추암리,산24-68,,126.7325535,35.3657385
30881,만리포해수욕장전망타워,충청남도,태안군,소원면,모항리,1323-240,가락골길,126.1409242,36.78336893
30882,한옥마을글로벌웰컴센터,전라북도,전주시 완산구,풍남동3가,,05월 19일,,127.1543514,35.81533467
30883,사천케이블카자연휴양림,경상남도,사천시,실안동,,산170-2,실안길,128.0605946,34.94754979
30884,헤이리치타조농장,경상남도,함안군,법수면,윤내리,478-2,,128.3820202,35.30925147
30885,칠암붕장어마을,부산광역시,기장군,일광읍,칠암리,02월 09일,,129.2600802,35.29769286
30886,캐니언파크,경기도,평택시,비전동,,1104,비전5로,127.1126843,36.99922404
30887,캐니언파크,제주특별자치도,제주시,연동,,281-20,삼무로,126.4922242,33.49023564
30888,태웃개,제주특별자치도,서귀포시,남원읍,위미리,Jan-70,태위로398번길,126.6911785,33.2703513
30889,화악산계곡,경기도,가평군,북면,화악리,1109,,127.5243448,37.97038751
30890,예끼마을,경상북도,안동시,도산면,서부리,174-6,선성길,128.8123063,36.69949077
30891,윤근영가옥,서울특별시,강북구,수유동,,566-26,인수봉로84길,127.0108973,37.64647326
30892,예산느린호수길,충청남도,예산군,응봉면,후사리,산80-1,,126.8011016,36.6371044
30893,더포인트,경상남도,창원시 마산회원구,구암동,,Jul-79,3.15대로,128.592943,35.24721356
30894,로컬앤라이프,서울특별시,동대문구,청량리동,,207-42,회기로,127.046753,37.59282317
30895,감성숲길,충청남도,부여군,부여읍,동남리,333-9,금성로,126.9165444,36.27585177
30897,을전56오토캠핑장,충청북도,단양군,가곡면,어의곡리,28,을전길,128.4647904,36.98699863
30898,브릭캠퍼스,부산광역시,기장군,기장읍,시랑리,산46,동부산관광로,129.2149507,35.1928173
30899,휴휴가,전라남도,순천시,금곡동,,May-87,금곡길,127.4807561,34.95509096
30900,잔디와사람들,경상남도,창원시 성산구,상남동,,04월 15일,마디미서로,128.6821381,35.2223643
30901,강원관광산업사회적협동조합,강원특별자치도,강릉시,유천동,,123,죽헌길,128.8725194,37.76867133
30902,우주관광,대구광역시,달서구,대곡동,,01월 29일,비슬로,128.5112311,35.80867707
30903,다인위드,대전광역시,서구,복수동,,795,유등로17번길,127.3757634,36.29714378
30904,부킹닥,서울특별시,금천구,가산동,,543-1,서부샛길,126.8770003,37.47994866
30905,노을길야영장,전라남도,무안군,망운면,송현리,451-50,,126.3528955,35.00458712
30906,청주키즈캠핑장,전라남도,장성군,삼서면,홍정리,506-1,영장로,126.69067,35.23297521
30907,안동군자마을,경상북도,안동시,와룡면,오천리,산28-1,군자리길,128.8017193,36.67356408
30908,미노몽골,서울특별시,강남구,역삼동,,825-20,테헤란로4길,127.0292845,37.49766217
30909,디앤디플레이,강원특별자치도,원주시,관설동,,1678-3,라옹정길,127.9611745,37.3200302
30910,비전그룹,경기도,부천시,상동,,401,상일로,126.7528816,37.49129796
30911,북설악황토마을,강원특별자치도,인제군,북면,용대리,1633,황태길,128.3693298,38.21610583
30912,더시크릿,서울특별시,송파구,송파동,,32,석촌호수로,127.1059222,37.50997576
30913,남도마실길,광주광역시,동구,금남로5가,,4,독립로,126.910907,35.15418849
30914,팜파티아,서울특별시,중구,다동,,10,청계천로,126.9816189,37.56852522
30915,스카이라이프티브이,서울특별시,마포구,상암동,,1610,매봉산로,126.8928964,37.57844971
30916,케이비엔비,서울특별시,용산구,서계동,,36,청파로85길,126.9670234,37.55252441
30917,전통한옥1번가,경상북도,경주시,탑동,,02월 20일,천원1길,129.2130179,35.82547946
30918,엘지에스,대구광역시,북구,산격동,,505-7,동북로,128.6067628,35.90210288
30919,청년디자인,서울특별시,송파구,문정동,,634,충민로,127.1249574,37.4776068
30920,아사크,서울특별시,강서구,마곡동,,799-7,마곡중앙4로,126.8279326,37.5585837
30921,언플러그드,서울특별시,마포구,동교동,,155-27,양화로,126.9251464,37.55836697
30922,오릉도원,경상북도,경주시,탑동,,745-1,남간안길,129.2164884,35.81700999
30923,스테이바투,경상북도,안동시,태화동,,184-38,서경지길,128.7140394,36.56075538
30924,제주사람들,제주특별자치도,제주시,이호이동,,201-2,일주서로,126.4642888,33.49410924
30925,제이가이드컴퍼니,서울특별시,영등포구,여의도동,,44-31,여의대방로67길,126.9302408,37.51975984
30926,굿데이컴퍼니,서울특별시,동대문구,장안동,,371-1,장한로,127.0702104,37.57144082
30927,아이,서울특별시,강남구,삼성동,,113-1,봉은사로,127.04621,37.51053671
30929,디플러스,전라북도,전주시 완산구,고사동,,142-2,전주객사4길,127.1444578,35.81976178
30930,스나오,경기도,남양주시,별내동,,824-4,덕송1로55번길,127.1178163,37.66684046
30931,하이루트국제생활중심,서울특별시,영등포구,신길동,,3503,신길로,126.9104638,37.50199627
30932,영승홀딩스,서울특별시,강서구,마곡동,,801-1,공항대로,126.8343192,37.55847567
30933,지구별디앤씨,서울특별시,종로구,관훈동,,198-1,인사동5길,126.9848636,37.57257754
30934,네잎클로버캠핑장,경기도,가평군,설악면,설곡리,777,장수로,127.5087704,37.61766902
30935,조이관광,서울특별시,은평구,신사동,,38-40,가좌로,126.9112937,37.59504636
30936,비에스컴패니,서울특별시,강서구,마곡동,,772-5,마곡중앙6로,126.8327149,37.56062984
30937,한빛관광,경기도,이천시,부발읍,가좌리,302-4,중부대로,127.4592876,37.26117718
30938,SJTRAVELCOLTD,서울특별시,강서구,마곡동,,757,마곡중앙로,126.8266847,37.56892399
30939,바로,대구광역시,달서구,신당동,,321-90,달구벌대로,128.4974319,35.85135579
30940,비전회원권거래소,서울특별시,서초구,반포동,,736-6,강남대로,127.0226963,37.50717211
30941,오예커뮤니케이션,서울특별시,중구,정동,,11월 03일,정동길,126.9723622,37.56605959
30942,전주방송,전라북도,전주시 덕진구,만성동,,289-1,정여립로,127.0820692,35.84666351
30943,메인,경기도,성남시 분당구,수내동,,10월 01일,황새울로,127.1142301,37.37953
30944,청유그룹,서울특별시,영등포구,영등포동6가,,10,영중로,126.9046583,37.52214843
30945,달무리캠핑장,경기도,가평군,조종면,마일리,319,연인산로,127.3842553,37.85540146
30946,매송오토캠핑장,경기도,화성시,매송면,어천리,164,,126.9161931,37.25821922
30947,오션그룹,부산광역시,강서구,명지동,,May-34,명지국제11로,128.9250906,35.10443886
30948,서울한옥스테이,서울특별시,종로구,체부동,,178-2,자하문로1나길,126.9708814,37.57690516
30949,비아트리스,서울특별시,강남구,역삼동,,819-5,테헤란로5길,127.0292744,37.49926664
30950,동막해변야영장,인천광역시,강화군,화도면,동막리,243-4,해안남로,126.4356964,37.59734907
30951,장터추어탕캠핑장,강원특별자치도,원주시,지정면,월송리,904-3,월송석화로,127.8447018,37.3996314
30952,제나두아이앤씨,서울특별시,성동구,하왕십리동,,966-23,무학봉28길,127.0326723,37.56213147
30953,보성지중해야영장,전라남도,보성군,회천면,서당리,Jan-35,공룡로,127.1439714,34.69336577
30954,쉐어밸류,서울특별시,중구,무교동,,Feb-32,무교로,126.9789212,37.5672785
30955,토토부킹,서울특별시,중구,정동,,Mar-76,세종대로21길,126.9756044,37.56875103
30957,엠에이인터월드,서울특별시,중구,서소문동,,75-95,서소문로,126.9740049,37.56272292
30958,대덕캠퍼스,서울특별시,중구,쌍림동,,151-11,퇴계로,127.0035891,37.56307636
30959,낭도야영장,전라남도,여수시,화정면,낭도리,573,여산길,127.5416062,34.60038044
30960,돕다,제주특별자치도,제주시,해안동,,2385,노형로,126.4494123,33.46201116
30961,파인드블루,경기도,남양주시,와부읍,도곡리,1040-5,덕소로,127.2238868,37.5788497
30962,엘코리아,서울특별시,금천구,가산동,,327-32,가산디지털2로,126.884244,37.46967511
30963,이케이티,대구광역시,중구,동인동4가,,445-4,국채보상로149길,128.610974,35.86881453
30964,마실로,대구광역시,중구,대봉동,,730-15,이천로,128.5982038,35.85764439
30965,한중문화국제관광,서울특별시,중구,다동,,97,을지로3길,126.9815347,37.56760548
30966,웰컴앤하우징,서울특별시,강남구,논현동,,246-25,학동로44길,127.0369973,37.51457509
30967,현천가족놀이공원,전라남도,여수시,소라면,복산리,416-1,서부로,127.6109563,34.7670612
30968,나이스관광,경기도,성남시 중원구,여수동,,319,성남대로997번길,127.1254165,37.41731564
30969,하나BTS,서울특별시,양천구,목동,,916,목동동로,126.8751985,37.52651201
30971,괴강관광농원,충청북도,괴산군,칠성면,두천리,378-1,괴강로,127.8244466,36.79855617
30972,세민국제관광,서울특별시,강서구,마곡동,,774-2,공항대로,126.8313646,37.55969381
30973,아오리프,서울특별시,종로구,청진동,,24,종로,126.9799156,37.5708432
30974,에이스티앤티,서울특별시,마포구,서교동,,482-21,월드컵로8길,126.9148787,37.55382783
30975,시민관광,경상북도,김천시,용두동,,158-2,자산로,128.1278109,36.11944286
30976,한국의료관광연합,서울특별시,중구,봉래동1가,,132-6,통일로,126.9722268,37.55795587
30978,마을통,전라북도,완주군,소양면,황운리,1,송광수만로,127.2444731,35.8761956
30979,금진번역사,서울특별시,중구,남산동2가,,45-13,퇴계로18길,126.9846027,37.5578483
30980,평암189야영장,경상남도,창원시 마산합포구,진전면,평암리,862,평암로,128.4012914,35.15907599
30981,어성전,강원특별자치도,양양군,현북면,어성전리,709-4,남대천로,128.6529109,37.96228231
30982,에이치플러스,서울특별시,종로구,관철동,,10월 02일,청계천로,126.9871442,37.56863047
30983,블랙잭,서울특별시,중구,삼각동,,115,남대문로10길,126.9832247,37.56720728
30984,경북,경상북도,포항시 북구,대신동,,Jul-66,삼호로47번길,129.3685867,36.04490956
30985,페타엠,서울특별시,강남구,논현동,,165,강남대로,127.0236696,37.50713097
30986,나래트레블,서울특별시,종로구,관훈동,,197-28,인사동7길,126.9852113,37.5730657
30987,뉴신일관광,경기도,여주시,현암동,,668-5,현암로,127.6325119,37.31224637
30988,뉴신일고속관광,경기도,여주시,현암동,,668-5,현암로,127.6325119,37.31224637
30989,사르데냐오토캠핑장,인천광역시,강화군,길상면,장흥리,211-146,장흥로101번길,126.5080155,37.60993958
30990,숲자매숲생활,강원특별자치도,정선군,남면,문곡리,May-95,칠현로,128.7408371,37.27035616
30991,열두달,서울특별시,노원구,상계동,,169-210,한글비석로24길,127.0718008,37.66146366
30992,무궁화관광,충청북도,제천시,신백동,,224,미륵로,128.2279888,37.12602653
30993,SUNTOUR,대구광역시,중구,동인동1가,,238-1,경상감영길,128.6024115,35.87118338
30994,알에스신화랜드,부산광역시,부산진구,양정동,,399-1,거제대로,129.0679621,35.17264876
30996,오색허브야영장,강원특별자치도,양양군,서면,가라피리,09월 01일,송어길,128.5382649,38.0703016
30997,소똥령마을관리휴양지야영장,강원특별자치도,고성군,간성읍,장신리,513,소똥령마을길,128.3783471,38.33035876
30998,빨간집야영장,경기도,양평군,양서면,용담리,산5-1,양수로118번길,127.3244163,37.54763879
31000,고황,서울특별시,강남구,신사동,,519-1,압구정로2길,127.0205918,37.51955723
31001,공생가,경상남도,김해시,부원동,,615-15,김해대로,128.8857734,35.22702951
31002,예동해수욕장,인천광역시,옹진군,대청면,소청리,산141,,124.7565793,37.7691353
31003,신흥해수욕장,제주특별자치도,제주시,조천읍,신흥리,731-13,,126.6486863,33.55169451
31004,민트글램핑장,경기도,포천시,이동면,도평리,368-13,금강로,127.3749162,38.05311996
31005,인투더블루,대전광역시,대덕구,중리동,,251-1,한밭대로,127.4272721,36.35850026
31006,롯데관광평촌,경기도,안양시 동안구,비산동,,1107-1,시민대로,126.949621,37.39079474
31007,동부강남,경상남도,양산시,상북면,소토리,664-1,소노길,129.0556418,35.37901062
31008,프리드라이프,서울특별시,중구,남대문로5가,,831,세종대로,126.9744129,37.55783042
31010,링크에이지,서울특별시,강남구,논현동,,235-11,봉은사로,127.0353631,37.50804276
31011,위니드제주,제주특별자치도,제주시,조천읍,와산리,1559-1,함와로,126.676248,33.49494198
31012,일등고속관광,제주특별자치도,제주시,노형동,,Oct-35,노형로,126.4748601,33.48310357
31013,헤르마이,부산광역시,영도구,대교동1가,,59,봉래나루로,129.0376513,35.09419129
31014,로쿠,부산광역시,영도구,대교동1가,,59,봉래나루로,129.0376513,35.09419129
31015,제이오에이관광,서울특별시,서대문구,연희동,,Jul-80,연희로,126.9348767,37.5712491
31016,서구영어마을,인천광역시,서구,원당동,,555,원당대로,126.7054851,37.5925966
31018,신중국전문,서울특별시,구로구,가리봉동,,121-30,구로동로,126.8867705,37.48294721
31019,루넷,서울특별시,마포구,동교동,,159-5,양화로,126.9233119,37.5569339
31020,에코드림샵,서울특별시,강남구,역삼동,,694-12,선릉로,127.0466274,37.50700499
31021,에이치비티에스,서울특별시,종로구,종로2가,,Jun-75,종로,126.9864218,37.5699433
31023,이룸글로벌,전라남도,순천시,연향동,,1050-54,팔마로,127.5133047,34.93725519
31024,소풍길,울산광역시,동구,화정동,,650-29,해수욕장1길,129.4274236,35.49301066
31025,휴가중,서울특별시,중구,저동1가,,114,삼일대로,126.9869533,37.56509636
31026,경주생태원캠핑장,경상북도,경주시,천북면,물천리,624-1,물천안길,129.2816388,35.86910483
31027,두루문화원,서울특별시,마포구,신수동,,459,독막로28길,126.9361393,37.54646812
31028,젤코바캠핑장,경기도,용인시 처인구,양지면,주북리,170-8,송주로236번길,127.2622917,37.23533669
31029,에스디에프코퍼레이션,서울특별시,송파구,오금동,,01월 23일,위례성대로22길,127.1296838,37.5076461
31030,알프스글램핑,충청남도,청양군,남양면,흥산리,476-1,만수로,126.7490044,36.37166839
31031,캐디닷컴,제주특별자치도,제주시,일도이동,,Jan-40,남광로,126.5517266,33.50031088
31032,우림,대구광역시,중구,동인동2가,,Sep-57,경상감영길,128.6025724,35.87080316
31033,허니예스,울산광역시,남구,삼산동,,1506-16,월평로,129.3282261,35.54653638
31034,와이썬코리아,서울특별시,마포구,동교동,,165-8,양화로,126.9234428,37.5561053
31035,서리실힐링가족캠핑장,충청남도,천안시 동남구,광덕면,지장리,11월 01일,서리실길,127.0875961,36.67028304
31036,지티엘,제주특별자치도,제주시,조천읍,대흘리,09-Jan,중산간동로,126.6457554,33.50108507
31037,스테이한량,강원특별자치도,춘천시,약사동,,1-71,중앙로67번길,127.7284184,37.87694032
31038,노마드캠프,경기도,남양주시,일패동,,산61-17,경춘로611번길,127.1760484,37.61807186
31039,나눔세상,광주광역시,북구,대촌동,,959-75,첨단중앙로182번길,126.8577064,35.22204126
31040,태승국제,서울특별시,중구,광희동1가,,237,마른내로,127.0052894,37.56450762
31041,길로고,서울특별시,마포구,도화동,,536,토정로37길,126.9473848,37.54280772
31042,천익국제,서울특별시,구로구,구로동,,Jun-98,가마산로26길,126.8909201,37.49565966
31044,꽃무릇별관,전라북도,전주시 완산구,교동,,10월 15일,향교길,127.1588576,35.81258156
31045,제이제이트레블,서울특별시,종로구,내수동,,72,사직로8길,126.9724224,37.57356807
31046,제이케이앤인터내쇼날,강원특별자치도,원주시,부론면,법천리,1542-1,법천시장길,127.7499701,37.20679093
31047,합천해피캠핑장,경상남도,합천군,대병면,유전리,183-4,서부로,127.99994,35.53442972
31048,놀자캠핑,충청남도,공주시,사곡면,해월리,152,해월길,127.0119469,36.51522004
31049,헤스티아,경기도,가평군,청평면,삼회리,Jan-74,북한강로,127.4048513,37.71475398
31050,여수챌린지파크(2025년12월예정),전라남도,여수시,화양면,나진리,산344-3,,127.6253695,34.6850506
31051,청하체리힐,경상북도,포항시 북구,청하면,필화리,783-31,화두길,129.3559613,36.19456747
31052,향수호수길,충청북도,옥천군,안내면,장계리,산90-9,,127.6103779,36.34826219
31053,의성점곡계곡,경상북도,의성군,점곡면,사촌리,931-1,명고길,128.749785,36.42065196
31054,설레미해수욕장,전라남도,신안군,증도면,우전리,,,126.1341894,34.96156033
31055,자작도해수욕장캠핑장,강원특별자치도,고성군,죽왕면,문암진리,466-1,삼포해변길,128.5386476,38.3118213
31056,이끼계곡,강원특별자치도,영월군,상동읍,내덕리,산2-1,,128.8575211,37.11264161
31057,철원한탄강지질공원방문자센터,강원특별자치도,철원군,동송읍,장흥리,01월 20일,태봉로,127.2909033,38.18778999
31058,수풀로영문리,경기도,용인시 처인구,포곡읍,영문리,107,,127.2104461,37.27356048
31059,신선대구름다리,경상남도,하동군,화개면,부춘리,산1,,127.6799869,35.18211338
31060,인처골마을,경기도,안성시,서운면,인리,233-2,인처동길,127.2723241,36.94430788
31061,예단포둘레길,인천광역시,중구,운북동,,1353-1,,126.502475,37.53055053
31062,무당소유원지,경기도,가평군,북면,화악리,1221,화악산로,127.5344107,37.95022886
31063,청학밸리리조트,경기도,남양주시,별내면,청학리,543-4,,127.1052826,37.70297743
31064,스마트해운센터,경기도,성남시 분당구,정자동,,04월 06일,분당수서로,127.1061908,37.37836768
31065,서촌아지트,서울특별시,종로구,누하동,,255-2,필운대로,126.9690368,37.57830298
31066,쓰리에이관광,서울특별시,중구,회현동1가,,Aug-76,퇴계로12길,126.9812522,37.55772547
31067,우등관광,충청북도,옥천군,옥천읍,금구리,126-6,중앙로1길,127.5671809,36.29789266
31068,테마세이,서울특별시,서초구,서초동,,1338-21,강남대로,127.0305391,37.49061853
31069,월악파머스캠핑장,충청북도,제천시,덕산면,월악리,597,월악산로,128.1386656,36.89274758
31070,삼진관광,경기도,수원시 권선구,오목천동,,648-3,산업로,126.9692608,37.23425978
31071,백담한계캠핑장,강원특별자치도,인제군,북면,한계리,1105-8,고원통로,128.2575339,38.14913409
31072,미디어울림,대전광역시,서구,도마동,,153-11,도솔로,127.3735734,36.3153257
31073,SYJ매니지먼트,서울특별시,중구,남산동2가,,32-13,퇴계로18길,126.9851473,37.55931988
31074,인천다나관광,인천광역시,부평구,십정동,,181-267,마장로36번길,126.7095284,37.48328237
31075,금강고속관광,충청북도,옥천군,옥천읍,금구리,164-13,삼금로,127.5672498,36.30033582
31076,온버스모빌리티,경기도,양주시,광적면,비암리,263-7,현석로,126.9313701,37.81285071
31077,미래골프컨설팅,서울특별시,영등포구,대림동,,1052-37,도림로31길,126.8958862,37.49286401
31078,한국채리국제,서울특별시,중구,남창동,,01월 01일,남대문로,126.9790454,37.56083441
31079,운악산글램핑,경기도,포천시,화현면,화현리,728,화동로432번길,127.3114204,37.90112981
31080,주진화성지센타,서울특별시,서초구,서초동,,1316-4,서운로,127.0241934,37.49768684
31081,홈포레스트,경상남도,거제시,옥포동,,1266,국산로,128.6833682,34.90319757
31082,제이피마케팅,서울특별시,중구,순화동,,05월 02일,서소문로,126.9708241,37.56259153
31083,타이완몬스터,서울특별시,중구,신당동,,292-72,다산로,127.0152174,37.56313369
31084,솔내음캠핑장,경기도,수원시 권선구,금곡동,,787-2,칠보로,126.9386783,37.26736206
31085,소풍가자,부산광역시,영도구,청학동,,03월 01일,산업로,129.0665718,35.09438902
31086,두미리관광농원,강원특별자치도,홍천군,서면,두미리,804-1,개야로,127.6431042,37.67743177
31087,씨몬,서울특별시,성동구,성수동1가,,02월 25일,성수일로,127.0490402,37.54226624
31088,치유농장온생명살림,경상북도,청도군,화양읍,범곡리,1031-1,양정길,128.7276044,35.64107082
31089,물치해수욕장야영장,강원특별자치도,양양군,강현면,물치리,Jan-67,동해대로,128.6080035,38.15374643
31090,이부커스코리아,서울특별시,중구,광희동2가,,315-5,장충단로,127.0071868,37.56353309
31091,더열린교육,서울특별시,종로구,관철동,,12월 01일,종로14길,126.986756,37.56909749
31092,노랑풍선시티버스,서울특별시,중구,저동2가,,64,수표로,126.9897801,37.56401798
31093,프라자이십일플러스,서울특별시,마포구,서교동,,482-21,월드컵로8길,126.9148787,37.55382783
31094,동양썬라이즈관광,제주특별자치도,제주시,노형동,,939,노연로,126.4845586,33.48579897
31095,고투게이트코리아,서울특별시,서초구,서초동,,1321,서초대로,127.024755,37.49655339
31096,동성훼미리관광,서울특별시,중구,을지로1가,,37,을지로1길,126.9797173,37.56678627
31097,한유망,서울특별시,금천구,가산동,,543-1,서부샛길,126.8770003,37.47994866
31098,명성관광,울산광역시,남구,달동,,578-1,번영로,129.3263949,35.53972174
31099,엠앤티코리아,경상북도,경주시,충효동,,678,충현로4길,129.1685965,35.84929104
31100,재후,경기도,양주시,은현면,용암리,874,화합로1080번길,127.0251181,37.84692081
31101,공감플랜,제주특별자치도,제주시,노형동,,Aug-92,신형로,126.4778599,33.48246094
31102,스카이리소스매니지먼트,서울특별시,중구,소공동,,80,남대문로7길,126.9801911,37.56378687
31103,에스에이치엠코퍼레이션,서울특별시,중구,소공동,,80,남대문로7길,126.9801911,37.56378687
31104,산내편안관광농원,경상북도,경주시,산내면,외칠리,산3-1,단석로,129.0411227,35.75869636
31105,FLOW11야영장,경상남도,창녕군,길곡면,오호리,724,내외동길,128.5392515,35.39942455
31106,통영동백커피식물원,경상남도,통영시,도산면,원산리,921,남해안대로,128.3567429,34.93540199
31107,도원야영장,전라남도,화순군,이서면,영평리,산93-2,도원길,127.0269543,35.11101344
31108,거제목재문화체험장,경상남도,거제시,동부면,구천리,산103,거제중앙로,128.6273349,34.78317844
31109,보령목재문화체험장,충청남도,보령시,성주면,성주리,251-1,,126.6390626,36.33437644
31110,지산유아숲체험장,충청남도,아산시,배방읍,장재리,1343,공원로,127.0965075,36.79186941
31111,2021NEXPO순천,전라남도,순천시,연향동,,812-15,생태배움길,127.5136308,34.93117102
31112,2021NEXPO순천,전라남도,순천시,해룡면,대안리,1186-16,,127.522684,34.92877614
31113,세현농장,경상남도,거창군,거창읍,동변리,996,구산1길,127.8979434,35.73342066
31114,화개동천야생차밭,경상남도,하동군,화개면,운수리,365-7,,127.6468432,35.22853299
31115,물빛소리정원,경상남도,통영시,도산면,수월리,678-2,도산일주로,128.3316519,34.88085337
31116,온빛자연휴양림,충청남도,논산시,벌곡면,한삼천리,308-4,황룡재로,127.2550238,36.20884779
31117,백섬해상전망대,강원특별자치도,고성군,거진읍,거진리,,,128.4672641,38.44961696
31118,슬픈연가촬영지,대전광역시,동구,추동,,680,,127.4860319,36.3788822
31119,도계광업소VR안전체험관,강원특별자치도,삼척시,도계읍,전두리,60,,129.0433639,37.23048797
31120,별뜨락,울산광역시,중구,다운동,,5,길촌길,129.2803392,35.57827453
31121,삼가분교농촌체험관,충청북도,보은군,속리산면,삼가리,140,삼가구병길,127.8600323,36.49094519
31122,북암농촌체험관,충청북도,보은군,속리산면,북암리,318,북암1길,127.7869261,36.54624934
31123,탑이지글로벌,서울특별시,중구,회현동1가,,208,소공로,126.982414,37.55836151
31124,브링프라이스,서울특별시,중구,다동,,140,남대문로9길,126.9811303,37.567135
31125,힐링브리즈,서울특별시,서초구,서초동,,1304,강남대로,127.0248766,37.50234962
31126,웰니스권역야영장,충청남도,공주시,우성면,내산리,446-5,무성산로,127.088864,36.50102186
31127,캠프케어,경기도,화성시,영천동,,652-5,동탄대로21길,127.0978631,37.20787744
31128,더골프,서울특별시,중구,남산동2가,,32-13,퇴계로18길,126.9851473,37.55931988
31129,오렌지캠프,충청북도,보은군,속리산면,중판리,193-2,속리산로,127.787788,36.52401124
31130,성요셉치유마을야영장,경상북도,문경시,가은읍,갈전리,605-3,은성로,128.0622607,36.63359246
31131,마린월드,서울특별시,중구,소공동,,Jan-91,소공로,126.9789494,37.564854
31132,감로인터네셔널,서울특별시,종로구,청진동,,24,종로,126.9799156,37.5708432
31133,자작도해변야영장,강원특별자치도,고성군,죽왕면,문암진리,460-9,자작도선사길,128.5422602,38.30863133
31134,이데일리씨앤비,서울특별시,중구,순화동,,1-170,통일로,126.9692205,37.56359384
31135,엔엠와이,제주특별자치도,제주시,연동,,260-30,삼무로1길,126.4888289,33.49067706
31136,가진리해변야영장,강원특별자치도,고성군,죽왕면,가진리,503-4,,128.5085609,38.36691852
31137,후정해수욕장야영장,경상북도,울진군,죽변면,후정리,53-27,후정2길,129.4156981,37.07029492
31138,로이스크루즈,서울특별시,강남구,역삼동,,706,테헤란로,127.0434647,37.50242292
31139,롯데관광플러스,서울특별시,강남구,역삼동,,706,테헤란로,127.0434647,37.50242292
31140,우리씨씨크루즈,서울특별시,영등포구,여의도동,,44-23,의사당대로1길,126.9298425,37.52005537
31141,썬인터내셔날,서울특별시,중구,장교동,,1,삼일대로,126.9870411,37.56715182
31142,박달재초록꿈캠핑체험장,충청북도,제천시,백운면,덕동리,Feb-30,구학산로,127.9928105,37.18677559
31143,더캠프,울산광역시,울주군,상북면,덕현리,621-65,삽재로,129.0493692,35.63521774
